"","session.code","subsession.round_number","participant.id_in_session","player.id_in_group","player.t","player.vote","player.bid","player.lama","player.payoff","group.price","group.policy","group.uniforme","group.costo","player.why_accept","player.why_reject","player.other_accept","player.other_reject","player.age","player.gender","player.major","player.political","player.gpa","player.finalassets","player.lama_star","player.vote_cond","marca","total_yes","total_shares_one","best_respond","unique_subject","player.better.yes","player.change_vote","player.better.yes.lag","player.t.lag","player.vote.lag","group.policy.lag","total_yes.lag","player.bid.delta"
"2853","md05qhkm",21,5,5,1,0,100,0.36,81,85,1,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,6,7,6,1,605,0,-1,0,1,1,1,8,0
"2854","md05qhkm",22,5,5,1,0,90,0.36,81,85,1,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,6,8,6,1,605,0,0,0,1,0,1,7,-10
"2855","md05qhkm",23,5,5,1,0,100,0.36,121,79,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,6,4,4,1,605,0,0,0,1,0,1,8,10
"2856","md05qhkm",24,5,5,1,0,100,0.36,120,80,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,6,5,3,1,605,0,0,0,1,0,0,4,0
"2857","md05qhkm",25,5,5,-1,NA,100,0.55,100,100,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,7,3,3,NA,605,0,NA,0,1,0,0,5,0
"2858","md05qhkm",26,5,5,1,0,100,0.55,111,89,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,7,4,2,1,605,0,NA,0,-1,NA,0,3,0
"2859","md05qhkm",27,5,5,1,0,100,0.55,100,100,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,7,4,2,1,605,0,0,0,1,0,0,4,0
"2860","md05qhkm",28,5,5,0,0,100,0.55,100,100,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,1,0.35,1,7,2,0,0,605,0,0,0,1,0,0,4,0
"2861","md05qhkm",29,5,5,-1,NA,100,0.55,155,100,1,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,8,7,4,NA,605,0,NA,0,0,0,0,2,0
"2862","md05qhkm",30,5,5,1,0,100,0.55,95,90,1,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,8,6,4,1,605,0,NA,0,-1,NA,1,7,0
"2863","md05qhkm",31,5,5,1,0,100,0.55,120,80,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.7,0,8,4,4,1,605,0,0,0,1,0,1,6,0
"2864","md05qhkm",32,5,5,0,0,100,0.55,100,100,0,1,35,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,1,0.35,1,8,4,2,0,605,0,0,0,1,0,0,4,0
"2865","md05qhkm",33,5,5,-1,NA,100,0.55,155,100,1,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,9,8,6,NA,605,1,NA,0,0,0,0,4,0
"2866","md05qhkm",34,5,5,0,0,100,0.55,100,100,0,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,1,0.2,1,9,4,5,0,605,1,NA,1,-1,NA,1,8,0
"2867","md05qhkm",35,5,5,-1,NA,100,0.55,100,100,0,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,9,4,4,NA,605,1,NA,1,0,0,0,4,0
"2868","md05qhkm",36,5,5,1,0,100,0.55,110,90,0,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,0.4,1,9,5,7,0,605,1,NA,1,-1,NA,0,4,0
"2869","md05qhkm",37,5,5,0,0,100,0.55,135,100,1,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,1,0.2,1,10,8,7,0,605,1,0,1,1,0,0,5,0
"2870","md05qhkm",38,5,5,-1,NA,100,0.55,100,100,0,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,10,5,5,NA,605,1,NA,1,0,0,1,8,0
"2871","md05qhkm",39,5,5,0,0,100,0.55,100,100,0,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,1,0.2,1,10,4,5,0,605,1,NA,1,-1,NA,0,5,0
"2872","md05qhkm",40,5,5,-1,NA,100,0.55,155,100,1,1,20,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,10,8,8,NA,605,1,NA,1,0,0,0,4,0
"2873","md05qhkm",41,5,5,1,0,100,0.55,100,100,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,1.2,0,11,0,0,1,605,0,NA,1,-1,NA,1,8,0
"2874","md05qhkm",42,5,5,-1,NA,100,0.55,100,100,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,11,0,0,NA,605,0,NA,0,1,0,0,0,0
"2875","md05qhkm",43,5,5,1,0,100,0.55,110,90,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,1.2,0,11,1,0,1,605,0,NA,0,-1,NA,0,0,0
"2876","md05qhkm",44,5,5,-1,NA,100,0.55,100,100,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,11,2,0,NA,605,0,NA,0,1,0,0,1,0
"2877","md05qhkm",45,5,5,1,0,100,0.55,115,85,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,1.2,0,12,2,0,1,605,0,NA,0,-1,NA,0,2,0
"2878","md05qhkm",46,5,5,1,0,100,0.55,110,90,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,1.2,0,12,3,0,1,605,0,0,0,1,0,0,2,0
"2879","md05qhkm",47,5,5,1,0,100,0.55,100,100,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,2,1.2,0,12,2,0,1,605,0,0,0,1,0,0,3,0
"2880","md05qhkm",48,5,5,-1,NA,100,0.55,100,100,0,1,60,"To help other participants ","To help other participants ","",NA,23,"Woman","Science, technology, engineering and mathematics","Center",3.9,0,NA,NA,12,2,0,NA,605,0,NA,0,1,0,0,2,0
"2881","md05qhkm",1,6,6,1,0,75,0.45,139,61,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,1,2,0,1,606,0,0,0,0,0,0,0,-20
"2882","md05qhkm",2,6,6,-1,NA,50,0.45,67,67,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,1,2,0,NA,606,0,NA,0,1,0,0,2,-25
"2883","md05qhkm",3,6,6,1,0,75,0.45,125,75,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,1,1,0,1,606,0,NA,0,-1,NA,0,2,25
"2884","md05qhkm",4,6,6,-1,NA,75,0.45,80,80,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,1,1,0,NA,606,0,NA,0,1,0,0,1,0
"2885","md05qhkm",5,6,6,-1,NA,60,0.45,88,88,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,2,1,0,NA,606,0,NA,0,-1,NA,0,1,-15
"2886","md05qhkm",6,6,6,-1,NA,80,0.45,95,95,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,2,3,0,NA,606,0,NA,0,-1,NA,0,1,20
"2887","md05qhkm",7,6,6,-1,NA,90,0.45,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,2,4,0,NA,606,0,NA,0,-1,NA,0,3,10
"2888","md05qhkm",8,6,6,0,0,100,0.45,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,1,0.6,0,2,0,0,1,606,0,NA,0,-1,NA,0,4,10
"2889","md05qhkm",9,6,6,1,1,120,0.45,105,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,1,3,9,7,1,606,1,1,0,0,0,0,0,20
"2890","md05qhkm",10,6,6,1,1,130,0.45,95,110,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,1,3,9,6,1,606,1,0,1,1,1,1,9,10
"2891","md05qhkm",11,6,6,1,1,130,0.45,105,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,1,3,9,8,1,606,1,0,1,1,1,1,9,0
"2892","md05qhkm",12,6,6,1,1,135,0.45,85,120,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,1,3,10,8,1,606,1,0,1,1,1,1,9,5
"2893","md05qhkm",13,6,6,-1,NA,80,0.45,155,110,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,4,7,5,NA,606,1,NA,1,1,1,1,10,-55
"2894","md05qhkm",14,6,6,-1,NA,75,0.45,145,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,4,7,6,NA,606,1,NA,1,-1,NA,1,7,-5
"2895","md05qhkm",15,6,6,-1,NA,60,0.45,144,99,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,4,8,6,NA,606,1,NA,1,-1,NA,1,7,-15
"2896","md05qhkm",16,6,6,-1,NA,70,0.45,125,80,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,4,6,6,NA,606,1,NA,1,-1,NA,1,8,10
"2897","md05qhkm",17,6,6,-1,NA,50,0.45,60,60,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,5,5,5,NA,606,0,NA,1,-1,NA,1,6,-20
"2898","md05qhkm",18,6,6,1,0,100,0.45,110,90,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,5,4,2,1,606,0,NA,0,-1,NA,0,5,50
"2899","md05qhkm",19,6,6,1,0,150,0.45,100,100,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,5,2,0,1,606,0,0,0,1,0,0,4,50
"2900","md05qhkm",20,6,6,-1,NA,95,0.45,144,99,1,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,5,8,4,NA,606,0,NA,0,1,0,0,2,-55
"2901","md05qhkm",21,6,6,0,1,85,0.45,110,85,1,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,1,0.35,1,6,7,6,1,606,0,NA,0,-1,NA,1,8,-10
"2902","md05qhkm",22,6,6,-1,NA,65,0.45,130,85,1,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,6,8,6,NA,606,0,NA,0,0,1,1,7,-20
"2903","md05qhkm",23,6,6,-1,NA,50,0.45,79,79,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,6,4,4,NA,606,0,NA,0,-1,NA,1,8,-15
"2904","md05qhkm",24,6,6,1,0,190,0.45,120,80,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,6,5,3,1,606,0,NA,0,-1,NA,0,4,140
"2905","md05qhkm",25,6,6,1,0,200,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,7,3,3,1,606,0,0,0,1,0,0,5,10
"2906","md05qhkm",26,6,6,1,0,200,0.27,111,89,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,7,4,2,1,606,0,0,0,1,0,0,3,0
"2907","md05qhkm",27,6,6,1,0,200,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,7,4,2,1,606,0,0,0,1,0,0,4,0
"2908","md05qhkm",28,6,6,1,0,200,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,7,2,0,1,606,0,0,0,1,0,0,4,0
"2909","md05qhkm",29,6,6,1,0,150,0.27,57,100,1,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,8,7,4,1,606,0,0,0,1,0,0,2,-50
"2910","md05qhkm",30,6,6,-1,NA,50,0.27,117,90,1,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,8,6,4,NA,606,0,NA,0,1,0,1,7,-100
"2911","md05qhkm",31,6,6,-1,NA,70,0.27,80,80,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,8,4,4,NA,606,0,NA,0,-1,NA,1,6,20
"2912","md05qhkm",32,6,6,1,0,110,0.27,100,100,0,1,35," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.7,0,8,4,2,1,606,0,NA,0,-1,NA,0,4,40
"2913","md05qhkm",33,6,6,1,0,150,0.27,87,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,0,9,8,6,1,606,0,0,0,1,0,0,4,40
"2914","md05qhkm",34,6,6,-1,NA,70,0.27,100,100,0,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,9,4,5,NA,606,0,NA,0,1,0,1,8,-80
"2915","md05qhkm",35,6,6,-1,NA,85,0.27,100,100,0,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,9,4,4,NA,606,0,NA,0,-1,NA,0,4,15
"2916","md05qhkm",36,6,6,-1,NA,90,0.27,90,90,0,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,9,5,7,NA,606,0,NA,0,-1,NA,0,4,5
"2917","md05qhkm",37,6,6,1,1,145,0.27,87,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,0,10,8,7,0,606,0,NA,0,-1,NA,0,5,55
"2918","md05qhkm",38,6,6,-1,NA,75,0.27,100,100,0,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,10,5,5,NA,606,0,NA,0,1,1,1,8,-70
"2919","md05qhkm",39,6,6,1,0,185,0.27,100,100,0,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,0.4,0,10,4,5,1,606,0,NA,0,-1,NA,0,5,110
"2920","md05qhkm",40,6,6,-1,NA,100,0.27,127,100,1,1,20," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,10,8,8,NA,606,0,NA,0,1,0,0,4,-85
"2921","md05qhkm",41,6,6,0,0,100,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,1,0.6,0,11,0,0,1,606,0,NA,0,-1,NA,1,8,0
"2922","md05qhkm",42,6,6,-1,NA,50,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,11,0,0,NA,606,0,NA,0,0,0,0,0,-50
"2923","md05qhkm",43,6,6,-1,NA,40,0.27,90,90,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,0,NA,NA,11,1,0,NA,606,0,NA,0,-1,NA,0,0,-10
"2924","md05qhkm",44,6,6,1,0,200,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,11,2,0,1,606,0,NA,0,-1,NA,0,1,160
"2925","md05qhkm",45,6,6,1,0,200,0.27,115,85,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,12,2,0,1,606,0,0,0,1,0,0,2,0
"2926","md05qhkm",46,6,6,1,0,200,0.27,110,90,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,12,3,0,1,606,0,0,0,1,0,0,2,0
"2927","md05qhkm",47,6,6,1,0,120,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,12,2,0,1,606,0,0,0,1,0,0,3,-80
"2928","md05qhkm",48,6,6,1,0,120,0.27,100,100,0,1,60," To increase my own earnings"," To increase my own earnings","",NA,22,"Woman","Science, technology, engineering and mathematics","Left",3.9,2,1.2,0,12,2,0,1,606,0,0,0,1,0,0,2,0
"2929","md05qhkm",1,7,7,1,0,65,0.55,139,61,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,1,2,0,1,607,0,NA,0,-1,NA,0,0,-25
"2930","md05qhkm",2,7,7,1,1,69,0.55,133,67,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,1,2,0,0,607,0,1,0,1,0,0,2,4
"2931","md05qhkm",3,7,7,1,0,97,0.55,125,75,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,1,1,0,1,607,0,-1,0,1,1,0,2,28
"2932","md05qhkm",4,7,7,1,0,100,0.55,120,80,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,1,1,0,1,607,0,0,0,1,0,0,1,3
"2933","md05qhkm",5,7,7,1,0,100,0.55,112,88,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,2,1,0,1,607,0,0,0,1,0,0,1,0
"2934","md05qhkm",6,7,7,1,1,100,0.55,105,95,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,2,3,0,0,607,0,1,0,1,0,0,1,0
"2935","md05qhkm",7,7,7,1,1,137,0.55,100,100,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,2,4,0,0,607,0,0,0,1,1,0,3,37
"2936","md05qhkm",8,7,7,1,0,115,0.55,100,100,0,1,60,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,1.2,0,2,0,0,1,607,0,-1,0,1,1,0,4,-22
"2937","md05qhkm",9,7,7,0,1,100,0.55,135,100,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,1,0.2,1,3,9,7,1,607,1,1,0,1,0,0,0,-15
"2938","md05qhkm",10,7,7,1,1,135,0.55,105,110,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.4,1,3,9,6,1,607,1,0,1,0,1,1,9,35
"2939","md05qhkm",11,7,7,-1,NA,1,0.55,155,100,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,3,9,8,NA,607,1,NA,1,1,1,1,9,-134
"2940","md05qhkm",12,7,7,1,1,127,0.55,95,120,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.4,1,3,10,8,1,607,1,NA,1,-1,NA,1,9,126
"2941","md05qhkm",13,7,7,-1,NA,1,0.55,165,110,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,4,7,5,NA,607,1,NA,1,1,1,1,10,-126
"2942","md05qhkm",14,7,7,-1,NA,1,0.55,155,100,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,4,7,6,NA,607,1,NA,1,-1,NA,1,7,0
"2943","md05qhkm",15,7,7,-1,NA,1,0.55,154,99,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,4,8,6,NA,607,1,NA,1,-1,NA,1,7,0
"2944","md05qhkm",16,7,7,-1,NA,1,0.55,135,80,1,1,20,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,4,6,6,NA,607,1,NA,1,-1,NA,1,8,0
"2945","md05qhkm",17,7,7,1,0,140,0.55,140,60,0,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.7,0,5,5,5,1,607,0,NA,1,-1,NA,1,6,139
"2946","md05qhkm",18,7,7,1,1,150,0.55,110,90,0,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.7,0,5,4,2,0,607,0,1,0,1,0,0,5,10
"2947","md05qhkm",19,7,7,1,1,134,0.55,100,100,0,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.7,0,5,2,0,0,607,0,0,0,1,1,0,4,-16
"2948","md05qhkm",20,7,7,-1,NA,27,0.55,154,99,1,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,5,8,4,NA,607,0,NA,0,1,1,0,2,-107
"2949","md05qhkm",21,7,7,-1,NA,2,0.55,140,85,1,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,6,7,6,NA,607,0,NA,0,-1,NA,1,8,-25
"2950","md05qhkm",22,7,7,-1,NA,5,0.55,140,85,1,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,6,8,6,NA,607,0,NA,0,-1,NA,1,7,3
"2951","md05qhkm",23,7,7,-1,NA,2,0.55,79,79,0,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,0,NA,NA,6,4,4,NA,607,0,NA,0,-1,NA,1,8,-3
"2952","md05qhkm",24,7,7,1,1,167,0.55,120,80,0,1,35,"Other reason (specify bellow)","To ensure fair payoffs","i wanted to test out how outliers in the voting system would affect how rounds later on will be played out with the other participants, and exploit that information to increase my end earnings.",NA,18,"Man","Science, technology, engineering and mathematics","Right",4,2,0.7,0,6,5,3,0,607,0,NA,0,-1,NA,0,4,165
